"REGION","Region","INCOME","Groupe de revenus","VARIABLE","Variable","LOCATION","Pays","YEAR","Année","Value","Flag Codes","Flags"
"3","Europe et Asie Centrale","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","UKR","Ukraine","2007","2007",99.7853,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","UKR","Ukraine","2007","2007",99.7853,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","URY","Uruguay","2007","2007",97.421692,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","URY","Uruguay","2007","2007",97.421692,,
"2","Amérique latine et Caraïbes","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","VEN","Venezuela","2007","2007",95.381733,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","VEN","Venezuela","2007","2007",95.381733,,
"4","Moyen-Orient et Afrique du Nord","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","YEM","Yémen","2007","2007",77.0371,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","YEM","Yémen","2007","2007",77.0371,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","ZMB","Zambie","2007","2007",80.7546,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","ZMB","Zambie","2007","2007",80.7546,,
"6","Afrique sub-saharienne","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","ZWE","Zimbabwe","2007","2007",94.0702,,
"9","Toutes les régions","5","Toutes les catégories de revenu (TLCR)","EDU_2","Taux d'alphabétisation des hommes (%)","ZWE","Zimbabwe","2007","2007",94.0702,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","GRC","Grèce","2007","2007",99.2733,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","GRC","Grèce","2007","2007",99.2733,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ITA","Italie","2007","2007",99.8927,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ITA","Italie","2007","2007",99.8927,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","PRT","Portugal","2007","2007",99.6925,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","PRT","Portugal","2007","2007",99.6925,,
"7","Europe","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ESP","Espagne","2007","2007",99.558109,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ESP","Espagne","2007","2007",99.558109,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BHR","Bahreïn","2007","2007",99.7972,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BHR","Bahreïn","2007","2007",99.7972,,
"4","Moyen-Orient et Afrique du Nord","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","KWT","Koweït","2007","2007",98.507793,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","KWT","Koweït","2007","2007",98.507793,,
"1","Asie de l'Est et Pacifique","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SGP","Singapour","2007","2007",99.7874,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SGP","Singapour","2007","2007",99.7874,,
"3","Europe et Asie Centrale","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SVN","Slovénie","2007","2007",99.8869,,
"9","Toutes les régions","1","Pays à haut revenu (PHR)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SVN","Slovénie","2007","2007",99.8869,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","HUN","Hongrie","2007","2007",98.9138,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","HUN","Hongrie","2007","2007",98.9138,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","MEX","Mexique","2007","2007",98.116114,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","MEX","Mexique","2007","2007",98.116114,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","POL","Pologne","2007","2007",99.2067,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","POL","Pologne","2007","2007",99.2067,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ARG","Argentine","2007","2007",99.3081,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ARG","Argentine","2007","2007",99.3081,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BWA","Botswana","2007","2007",95.3129,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BWA","Botswana","2007","2007",95.3129,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CHL","Chili","2007","2007",99.2222,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CHL","Chili","2007","2007",99.2222,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CRI","Costa Rica","2007","2007",98.4619,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CRI","Costa Rica","2007","2007",98.4619,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","HRV","Croatie","2007","2007",99.6624,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","HRV","Croatie","2007","2007",99.6624,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","EST","Estonie","2007","2007",99.8411,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","EST","Estonie","2007","2007",99.8411,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","GAB","Gabon","2007","2007",95.9435,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","GAB","Gabon","2007","2007",95.9435,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LVA","Lettonie","2007","2007",99.7636,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LVA","Lettonie","2007","2007",99.7636,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LBN","Liban","2007","2007",99.082298,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LBN","Liban","2007","2007",99.082298,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LBY","Libye","2007","2007",97.9985,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LBY","Libye","2007","2007",97.9985,,
"3","Europe et Asie Centrale","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LTU","Lituanie","2007","2007",99.7789,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","LTU","Lituanie","2007","2007",99.7789,,
"1","Asie de l'Est et Pacifique","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","MYS","Malaisie","2007","2007",98.3786,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","MYS","Malaisie","2007","2007",98.3786,,
"6","Afrique sub-saharienne","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","MUS","Maurice","2007","2007",97.2145,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","MUS","Maurice","2007","2007",97.2145,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","OMN","Oman","2007","2007",97.891,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","OMN","Oman","2007","2007",97.891,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","PAN","Panama","2007","2007",96.1416,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","PAN","Panama","2007","2007",96.1416,,
"4","Moyen-Orient et Afrique du Nord","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SAU","Arabie saoudite","2007","2007",95.8553,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SAU","Arabie saoudite","2007","2007",95.8553,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TTO","Trinité-et-Tobago","2007","2007",99.5132,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TTO","Trinité-et-Tobago","2007","2007",99.5132,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","URY","Uruguay","2007","2007",99.019075,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","URY","Uruguay","2007","2007",99.019075,,
"2","Amérique latine et Caraïbes","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","VEN","Venezuela","2007","2007",98.836097,,
"9","Toutes les régions","2","Pays à revenu moyen haut (PRMH)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","VEN","Venezuela","2007","2007",98.836097,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TUR","Turquie","2007","2007",94.289144,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","TUR","Turquie","2007","2007",94.289144,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ALB","Albanie","2007","2007",99.4592,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ALB","Albanie","2007","2007",99.4592,,
"4","Moyen-Orient et Afrique du Nord","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","DZA","Algérie","2007","2007",90.6245,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","DZA","Algérie","2007","2007",90.6245,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ARM","Arménie","2007","2007",99.8286,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ARM","Arménie","2007","2007",99.8286,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BLR","Bélarus","2007","2007",99.8344,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BLR","Bélarus","2007","2007",99.8344,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BOL","Bolivie","2007","2007",99.144579,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BOL","Bolivie","2007","2007",99.144579,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BRA","Brésil","2007","2007",98.559428,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BRA","Brésil","2007","2007",98.559428,,
"3","Europe et Asie Centrale","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BGR","Bulgarie","2007","2007",97.446,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","BGR","Bulgarie","2007","2007",97.446,,
"1","Asie de l'Est et Pacifique","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CHN","Chine (République populaire de)","2007","2007",99.1035,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CHN","Chine (République populaire de)","2007","2007",99.1035,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","COL","Colombie","2007","2007",98.418998,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","COL","Colombie","2007","2007",98.418998,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CUB","Cuba","2007","2007",99.9797,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","CUB","Cuba","2007","2007",99.9797,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","DOM","République dominicaine","2007","2007",97.0388,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","DOM","République dominicaine","2007","2007",97.0388,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ECU","Équateur","2007","2007",95.628935,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","ECU","Équateur","2007","2007",95.628935,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SLV","El Salvador","2007","2007",93.889485,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","SLV","El Salvador","2007","2007",93.889485,,
"2","Amérique latine et Caraïbes","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","GTM","Guatemala","2007","2007",82.9322,,
"9","Toutes les régions","3","Pays à revenu moyen bas (PRMB)","EDU_4","Taux d'alphabétisation des jeunes femmes (%)","GTM","Guatemala","2007","2007",82.9322,,
