25 - Share of female science  technology  engineering and mathematics graduates at tertiary level

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage25 - Share of female science  technology  engineering and mathematics graduates at tertiary level
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2001,Female,26.94,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2004,Female,31.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2006,Female,25.93,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2011,Female,31.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2002,Female,26.71,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2013,Female,28.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2014,Female,27.12,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2015,Female,29.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,470,Malta,2016,Female,28.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,492,Monaco,2016,Female,0,-,-,Not relevant,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,498,Republic of Moldova,2014,Female,33.46,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,498,Republic of Moldova,2015,Female,32.16,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,1999,Female,17.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2000,Female,18.21,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2005,Female,21.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2010,Female,20.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2001,Female,18.05,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2004,Female,20.16,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2002,Female,18.49,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2013,Female,24.61,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,528,Netherlands,2014,Female,25.32,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2003,Female,35.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2008,Female,38.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2000,Female,40.35,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2005,Female,36.22,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2007,Female,36.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,1998,Female,40.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2001,Female,38.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2004,Female,36.64,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2006,Female,36.78,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2002,Female,36.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2013,Female,34.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2014,Female,34.52,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2015,Female,33.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,554,New Zealand,2016,Female,35.1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,1999,Female,25.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2008,Female,30.12,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2000,Female,27.49,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2005,Female,27.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2007,Female,30.03,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2009,Female,30.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2010,Female,31.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2001,Female,26.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2004,Female,25.18,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2002,Female,27.58,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2012,Female,31.28,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2013,Female,25.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2014,Female,25.5,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,578,Norway,2015,Female,29.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,616,Poland,2010,Female,39.18,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,616,Poland,2011,Female,38.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
Share of female science  technology  engineering and mathematics graduates at tertiary level,Developed regions,616,Poland,2012,Female,40.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:37:37,0,0,0,0,-,0
